Query_number,Doc_number
539278,420383
539278,384235
539278,61457
539278,47562
511367,350748
511367,333790
511367,256668
511367,88657
511367,126217
511367,15168
511367,424707
511367,376029
511367,214764
511367,57799
1096368,223700
1096368,480911
1096368,24596
1096368,276459
1096368,473483
1096368,431725
1096368,374469
1096368,341888
1096368,188367
1096368,157894
490505,152668
490505,249498
490505,143993
490505,452266
490505,126231
490505,421845
490505,136903
490505,388260
490505,392391
490505,291100
458885,477069
458885,70285
458885,24639
458885,397116
458885,185303
458885,86946
458885,96336
458885,457765
458885,351450
458885,138173
1096360,389159
1096360,11198
1096360,441208
1096360,445466
1096360,399600
1096360,222164
1096360,132309
1096360,86418
1096360,428835
1096360,232903
273014,287801
273014,94270
273014,57308
273014,152107
273014,316288
273014,235740
273014,49763
273014,426957
273014,157437
273014,4391
482412,418165
482412,33379
482412,424619
482412,208699
482412,472642
482412,211058
482412,359725
482412,125526
482412,193809
482412,386378
613694,60175
613694,449920
613694,481313
613694,325549
613694,102465
613694,309076
613694,104145
613694,103103
613694,292905
613694,287959
660999,11739
660999,161954
660999,86029
660999,458925
660999,19521
660999,402000
660999,479095
660999,280219
660999,22426
660999,342781
342450,288976
342450,416680
342450,402312
342450,29758
342450,416015
342450,268708
342450,188693
342450,349791
342450,454449
342450,349353
413079,294463
413079,237061
413079,489726
413079,327006
413079,391590
413079,198203
413079,127958
413079,259961
413079,260180
413079,13966
420934,431700
420934,500334
420934,458514
420934,146573
420934,84476
420934,105808
420934,411124
420934,121970
420934,248042
420934,309338
682025,28789
682025,50151
682025,204986
682025,386729
682025,166609
682025,113942
682025,121218
682025,121078
682025,463142
682025,328844
627323,299901
627323,59474
627323,466925
627323,52610
627323,64789
627323,177488
627323,192119
627323,206512
627323,4313
627323,483112
82100,95263
82100,396169
82100,227269
82100,344022
82100,450371
82100,44960
82100,119334
82100,455510
82100,259682
82100,121579
371420,450186
371420,79493
371420,165888
371420,423419
371420,198609
371420,480509
371420,92623
371420,9900
371420,246692
371420,354278
592672,252911
592672,244904
592672,245957
592672,290862
592672,25291
592672,311432
592672,169352
592672,56650
592672,482124
592672,79485
493508,315203
493508,29117
493508,111423
493508,5753
493508,228907
493508,355740
493508,361035
493508,344399
493508,209048
493508,7859
626701,347034
626701,135437
626701,489511
626701,202904
626701,288701
626701,201095
626701,364909
626701,83237
626701,135713
626701,196388
640232,86871
640232,287615
640232,174409
640232,201095
640232,364909
640232,135437
640232,445109
640232,413162
640232,367929
640232,329630
638503,201095
638503,364909
638503,209552
638503,419601
638503,135437
638503,47376
638503,372625
638503,327828
638503,346209
638503,403843
724579,286059
724579,32485
724579,317519
724579,55977
724579,198574
724579,158452
724579,475789
724579,461547
724579,400794
724579,492353
437165,394721
437165,49118
437165,458509
437165,217769
437165,141689
437165,499625
437165,206215
437165,233579
437165,342403
437165,300509
352236,37521
352236,334375
352236,303125
352236,219366
352236,134271
352236,426890
352236,119282
352236,286760
352236,416853
352236,352344
719488,452374
719488,358274
719488,401301
719488,288244
719488,328677
719488,250921
719488,487395
719488,353099
719488,97093
719488,397505
274981,439401
274981,18309
274981,211740
274981,226846
274981,342737
274981,149163
274981,144084
274981,185424
274981,385242
274981,352830
547018,305738
547018,80251
547018,100206
547018,413999
547018,199522
547018,308010
547018,29686
547018,29353
547018,282458
547018,322474
433680,428229
433680,32039
433680,95832
433680,165038
433680,364243
433680,217381
433680,373255
433680,187648
433680,38722
433680,329856
731902,271746
731902,122371
731902,226837
731902,350262
731902,245589
731902,421451
731902,31940
731902,468852
731902,482924
731902,252622
412340,258638
412340,27067
412340,96576
412340,363854
412340,3022
412340,92490
412340,480426
412340,209867
412340,177676
412340,285366
358150,431195
358150,100120
358150,162721
358150,97421
358150,440266
358150,51953
358150,190718
358150,221659
358150,383656
358150,104004
510858,445817
510858,4267
510858,445959
510858,452138
510858,17601
510858,262969
510858,65156
510858,16667
510858,209999
510858,351611
505171,122602
505171,353177
505171,205747
505171,296824
505171,39170
505171,59153
505171,484923
505171,378242
505171,98808
505171,69853
544060,152671
544060,344658
544060,157814
544060,71513
544060,448163
544060,71009
544060,488641
544060,430033
544060,410391
544060,380440
453451,366437
453451,257504
453451,113013
453451,200416
453451,256938
453451,282673
453451,274069
453451,62103
453451,116580
453451,69509
632625,232079
632625,428980
632625,201095
632625,364909
632625,135437
632625,372625
632625,327828
632625,346209
632625,202904
632625,380754
405090,143555
405090,96397
405090,481290
405090,282360
405090,366533
405090,419163
405090,283534
405090,288505
405090,416443
405090,283611
409207,389366
409207,473714
409207,159071
409207,461584
409207,419635
409207,145389
409207,216596
409207,405896
409207,129070
409207,187110
477309,101129
477309,495991
477309,84142
477309,72643
477309,351132
477309,416936
477309,65736
477309,23724
477309,371011
477309,100525
749955,800
749955,106216
749955,363176
749955,55556
749955,76029
749955,59348
749955,430003
749955,82763
749955,448842
749955,993
504306,234160
504306,68993
504306,448491
504306,493703
504306,427534
504306,308010
504306,345927
504306,383418
504306,488833
504306,59931
436249,67569
436249,266142
436249,170714
436249,239561
436249,420793
436249,103958
436249,71241
436249,446893
436249,379910
436249,290011
1096268,441081
1096268,91563
1096268,416624
1096268,207608
1096268,299142
1096268,159030
1096268,188210
1096268,16049
1096268,134040
1096268,433517
448035,251287
448035,131612
448035,78116
448035,148803
448035,490465
448035,18262
448035,116806
448035,359022
448035,7506
448035,474300
530572,220771
530572,332446
530572,188807
530572,147594
530572,208025
530572,28681
530572,431320
530572,150044
530572,62067
530572,296655
1096262,117615
1096262,462705
1096262,234686
1096262,204854
1096262,476474
1096262,272862
1096262,405803
1096262,460890
1096262,474577
1096262,303545
573899,428488
573899,81951
573899,320079
573899,328191
573899,59032
573899,407698
573899,419490
573899,38863
573899,391630
573899,287813
97972,38352
97972,481940
97972,211698
97972,75832
97972,419955
97972,156279
97972,295557
97972,494264
97972,187745
97972,237670
185397,304134
185397,24174
185397,259385
185397,469492
185397,81248
185397,486305
185397,476747
185397,398274
185397,28031
185397,39968
506985,1489
506985,84251
506985,216971
506985,368911
506985,172120
506985,450232
506985,413392
506985,114848
506985,358075
506985,105135
1096258,217484
1096258,36362
1096258,26386
1096258,319317
1096258,161503
1096258,197372
1096258,361964
1096258,291376
1096258,259402
1096258,297826
1096257,204854
1096257,186824
1096257,119412
1096257,463167
1096257,19677
1096257,98548
1096257,69863
1096257,476474
1096257,144507
1096257,493007
1096256,340185
1096256,313150
1096256,373870
1096256,473887
1096256,29188
1096256,286906
1096256,295714
1096256,436846
1096256,439176
1096256,144507
610716,96297
610716,455621
610716,303675
610716,369307
610716,442508
610716,105828
610716,86588
610716,368276
610716,39923
610716,178418
19552,315793
19552,201444
19552,308274
19552,182234
19552,272945
19552,114172
19552,195704
19552,408691
19552,159584
19552,129272
436475,472834
436475,240900
436475,396056
436475,339153
436475,470286
436475,236887
436475,42424
436475,303571
436475,150721
436475,463812
1096252,384949
1096252,39330
1096252,203673
1096252,163674
1096252,368319
1096252,492482
1096252,49898
1096252,268248
1096252,412194
1096252,333402
648049,126720
648049,201095
648049,364909
648049,135437
648049,14479
648049,372625
648049,327828
648049,346209
648049,202904
648049,275546
662436,211902
662436,375647
662436,329386
662436,312058
662436,399855
662436,400980
662436,22828
662436,472548
662436,496405
662436,129262
652556,175507
652556,291400
652556,170757
652556,729
652556,184182
652556,34001
652556,439033
652556,262613
652556,445911
652556,132046
536480,270033
536480,459685
536480,113237
536480,16873
536480,399148
536480,129378
536480,134401
536480,414403
536480,115083
536480,232771
414714,87992
414714,118248
414714,425406
414714,321187
414714,79524
414714,358935
414714,55845
414714,463872
414714,260948
414714,244795
1101845,294919
1101845,271753
1101845,441774
1101845,61191
1101845,260437
1101845,40880
1101845,439042
1101845,311597
1101845,406831
1101845,68768
687615,306463
687615,484966
687615,246184
687615,288139
687615,470736
687615,409128
687615,231283
687615,130332
687615,158452
687615,382129
505541,99330
505541,330314
505541,134575
505541,315972
505541,261504
505541,58858
505541,44632
505541,419009
505541,395789
505541,17315
651187,393377
651187,346209
651187,145854
651187,35615
651187,201095
651187,364909
651187,353393
651187,309982
651187,457471
651187,111938
759062,230945
759062,489898
759062,218955
759062,346689
759062,404479
759062,238329
759062,218030
759062,50301
759062,442831
759062,134546
754786,160666
754786,111770
754786,179047
754786,53700
754786,154699
754786,303756
754786,106239
754786,459261
754786,223095
754786,495678
443489,333508
443489,143847
443489,67077
443489,442486
443489,198259
443489,352157
443489,417564
443489,161312
443489,29964
443489,82962
249821,354325
249821,98708
249821,476049
249821,146199
249821,303080
249821,488527
249821,42419
249821,251124
249821,144256
249821,425106
506438,21329
506438,147078
506438,203840
506438,3068
506438,153888
506438,473102
506438,191664
506438,7789
506438,464751
506438,98846
1096207,91685
1096207,412527
1096207,292683
1096207,258727
1096207,192442
1096207,169372
1096207,307457
1096207,117145
1096207,164539
1096207,499064
499568,447562
499568,275448
499568,167694
499568,252378
499568,158546
499568,405612
499568,489855
499568,492957
499568,106069
499568,463225
663679,490384
663679,100108
663679,71764
663679,29110
663679,227848
663679,152158
663679,144201
663679,298282
663679,157889
663679,159433
428773,387952
428773,478262
428773,257621
428773,267428
428773,360691
428773,395054
428773,412329
428773,449820
